Crop,Area 2006-07_x,Area 2007-08_x,Area 2008-09_x,Area 2009-10_x,Area 2010-11_x,Yield 2006-07_x,Yield 2007-08_x,Yield 2008-09_x,Yield 2009-10_x,Yield 2010-11_x,Production,Year,Production 2006-07_x,Production 2007-08_x,Production 2008-09_x,Production 2009-10_x,Production 2010-11_x,Yield 2006-07_y,Yield 2007-08_y,Yield 2008-09_y,Yield 2009-10_y,Yield 2010-11_y,Area,Production 2006-07_y,Production 2007-08_y,Production 2008-09_y,Production 2009-10_y,Production 2010-11_y,Area 2006-07_y,Area 2007-08_y,Area 2008-09_y,Area 2009-10_y,Area 2010-11_y,Yield,State,Cost of Cultivation (`/Hectare) A2+FL,Cost of Cultivation (`/Hectare) C2,Cost of Production (`/Quintal) C2,Yield (Quintal/ Hectare),Variety,Season/ duration in days,Recommended Zone,Unnamed: 4,IndexVal,TimeseriesValue
Turmeric,134.3,131.9,136.2,136.2,146.7,118.1,121.4,121.5,117.4,136.4,158.6,2007,158.6,160.1,165.5,159.8,200.2,118.1,121.4,121.5,117.4,136.4,134.3,158.6,160.1,165.5,159.8,200.2,134.3,131.9,136.2,136.2,146.7,118.1,,,,,,,,,,,
Turmeric,134.3,131.9,136.2,136.2,146.7,118.1,121.4,121.5,117.4,136.4,160.1,2008,158.6,160.1,165.5,159.8,200.2,118.1,121.4,121.5,117.4,136.4,131.9,158.6,160.1,165.5,159.8,200.2,134.3,131.9,136.2,136.2,146.7,121.4,,,,,,,,,,,
Turmeric,134.3,131.9,136.2,136.2,146.7,118.1,121.4,121.5,117.4,136.4,165.5,2009,158.6,160.1,165.5,159.8,200.2,118.1,121.4,121.5,117.4,136.4,136.2,158.6,160.1,165.5,159.8,200.2,134.3,131.9,136.2,136.2,146.7,121.5,,,,,,,,,,,
Turmeric,134.3,131.9,136.2,136.2,146.7,118.1,121.4,121.5,117.4,136.4,159.8,2010,158.6,160.1,165.5,159.8,200.2,118.1,121.4,121.5,117.4,136.4,136.2,158.6,160.1,165.5,159.8,200.2,134.3,131.9,136.2,136.2,146.7,117.4,,,,,,,,,,,
Turmeric,134.3,131.9,136.2,136.2,146.7,118.1,121.4,121.5,117.4,136.4,200.2,2011,158.6,160.1,165.5,159.8,200.2,118.1,121.4,121.5,117.4,136.4,146.7,158.6,160.1,165.5,159.8,200.2,134.3,131.9,136.2,136.2,146.7,136.4,,,,,,,,,,,
Wheat,115.0,115.2,114.0,116.9,119.5,114.4,118.4,122.8,120.0,126.3,131.6,2007,131.6,136.4,140.1,140.3,150.8,114.4,118.4,122.8,120.0,126.3,115.0,131.6,136.4,140.1,140.3,150.8,115.0,115.2,114.0,116.9,119.5,114.4,,,,,,MPO(JW)  1215 (MPO 1215),120,"Madhya Pradesh, Chhattisgarh, Gujarat and Rajasthan (Kota and Udaipur Division only) under timely sown irrigated condition.",nan,112.0,75.8067
Wheat,115.0,115.2,114.0,116.9,119.5,114.4,118.4,122.8,120.0,126.3,136.4,2008,131.6,136.4,140.1,140.3,150.8,114.4,118.4,122.8,120.0,126.3,115.2,131.6,136.4,140.1,140.3,150.8,115.0,115.2,114.0,116.9,119.5,118.4,,,,,,MPO(JW)  1215 (MPO 1215),120,"Madhya Pradesh, Chhattisgarh, Gujarat and Rajasthan (Kota and Udaipur Division only) under timely sown irrigated condition.",nan,115.0,78.5702
Wheat,115.0,115.2,114.0,116.9,119.5,114.4,118.4,122.8,120.0,126.3,140.1,2009,131.6,136.4,140.1,140.3,150.8,114.4,118.4,122.8,120.0,126.3,114.0,131.6,136.4,140.1,140.3,150.8,115.0,115.2,114.0,116.9,119.5,122.8,,,,,,MPO(JW)  1215 (MPO 1215),120,"Madhya Pradesh, Chhattisgarh, Gujarat and Rajasthan (Kota and Udaipur Division only) under timely sown irrigated condition.",nan,117.0,80.6794
Wheat,115.0,115.2,114.0,116.9,119.5,114.4,118.4,122.8,120.0,126.3,140.3,2010,131.6,136.4,140.1,140.3,150.8,114.4,118.4,122.8,120.0,126.3,116.9,131.6,136.4,140.1,140.3,150.8,115.0,115.2,114.0,116.9,119.5,120.0,,,,,,MPO(JW)  1215 (MPO 1215),120,"Madhya Pradesh, Chhattisgarh, Gujarat and Rajasthan (Kota and Udaipur Division only) under timely sown irrigated condition.",nan,127.0,80.803558
Wheat,115.0,115.2,114.0,116.9,119.5,114.4,118.4,122.8,120.0,126.3,150.8,2011,131.6,136.4,140.1,140.3,150.8,114.4,118.4,122.8,120.0,126.3,119.5,131.6,136.4,140.1,140.3,150.8,115.0,115.2,114.0,116.9,119.5,126.3,,,,,,MPO(JW)  1215 (MPO 1215),120,"Madhya Pradesh, Chhattisgarh, Gujarat and Rajasthan (Kota and Udaipur Division only) under timely sown irrigated condition.",nan,120.0,86.873953
